Time, SV, BoundaryCompartment, Flux
3050.0,1,36,1.2421168702568665E-6
3050.0,1,38,2.8441403358275326E-4
3050.0,1,37,1.2700787003556085E-6
3050.0,1,48,0.024299714885933188
3050.0,1,56,1.3117217619343661E-4
3050.0,1,55,1.5268450874860346E-4
3050.0,2,36,9.055430205183969E-7
3050.0,2,38,3.6278846848372194E-11
3050.0,2,48,2.949214213628595E-8
3050.0,2,56,4.809574715998381E-13
3050.0,2,55,4.817747279956845E-13
3060.0,1,36,1.1991216925837044E-6
3060.0,1,38,2.746106943777195E-4
3060.0,1,37,1.2263012965154304E-6
3060.0,1,48,0.02346214061172044
3060.0,1,56,1.266508680977003E-4
3060.0,1,55,1.4742170511320617E-4
3060.0,2,36,8.741981575752658E-7
3060.0,2,38,3.502836772446345E-11
3060.0,2,48,2.8475592237119183E-8
3060.0,2,56,4.643796016561719E-13
3060.0,2,55,4.651686906664665E-13
3070.0,1,36,1.1576147725250511E-6
3070.0,1,38,2.6514464888996404E-4
3070.0,1,37,1.184030080014163E-6
3070.0,1,48,0.022653383838695074
3070.0,1,56,1.2228511981708312E-4
3070.0,1,55,1.4233997302436066E-4
3070.0,2,36,8.439382821464301E-7
3070.0,2,38,3.382091258370618E-11
3070.0,2,48,2.7494017684368085E-8
3070.0,2,56,4.483721081487685E-13
3070.0,2,55,4.4913399878899487E-13
3080.0,1,36,1.117544594569876E-6
3080.0,1,38,2.5600432252724617E-4
3080.0,1,37,1.143213365332507E-6
3080.0,1,48,0.021872455667739994
3080.0,1,56,1.180695931673456E-4
3080.0,1,55,1.3743309884390134E-4
3080.0,2,36,8.147258377727697E-7
3080.0,2,38,3.2655005012670273E-11
3080.0,2,48,2.6546218265450896E-8
3080.0,2,56,4.3291541809374605E-13
3080.0,2,55,4.3365104613212706E-13
3090.0,1,36,1.078861426407309E-6
3090.0,1,38,2.4717853638813304E-4
3090.0,1,37,1.103801233835659E-6
3090.0,1,48,0.021118401006195577
3090.0,1,56,1.1399913245544484E-4
3090.0,1,55,1.3269508135285368E-4
3090.0,2,36,7.86524568005249E-7
3090.0,2,38,3.152921907081159E-11
3090.0,2,48,2.563103479826143E-8
3090.0,2,56,4.1799062762784413E-13
3090.0,2,55,4.187008967216625E-13
3100.0,1,36,1.0415172572010438E-6
3100.0,1,38,2.3865649380957522E-4
3100.0,1,37,1.0657454737062126E-6
3100.0,1,48,0.02039029741854098
3100.0,1,56,1.1006875827536366E-4
3100.0,1,55,1.28120124529812E-4
3100.0,2,36,7.59299471404983E-7
3100.0,2,38,3.044217757453E-11
3100.0,2,48,2.4747347736251782E-8
3100.0,2,56,4.035794792603396E-13
3100.0,2,55,4.042652620536403E-13
3110.0,1,36,1.0054657380004031E-6
3110.0,1,38,2.3042776736809987E-4
3110.0,1,37,1.0289995219024228E-6
3110.0,1,48,0.01968725401583014
3110.0,1,56,1.0627366151314377E-4
3110.0,1,55,1.2370263057282958E-4
3110.0,2,36,7.330167581009869E-7
3110.0,2,38,2.9392550439089286E-11
3110.0,2,48,2.3894075820551828E-8
3110.0,2,56,3.896643398920232E-13
3110.0,2,55,3.9032647907600083E-13
3120.0,1,36,9.706621242140957E-7
3120.0,1,38,2.2248228631951424E-4
3120.0,1,37,9.935184080743817E-7
3120.0,1,48,0.019008410382591778
3120.0,1,56,1.0260919755415463E-4
3120.0,1,55,1.1943719315670907E-4
3120.0,2,36,7.076438078517052E-7
3120.0,2,38,2.83790530764718E-11
3120.0,2,48,2.3070174777558243E-8
3120.0,2,56,3.7622817957568684E-13
3120.0,2,55,3.7686748891301245E-13
3130.0,1,36,9.370632200752668E-7
3130.0,1,38,2.1481032446250394E-4
3130.0,1,37,9.59258700372849E-7
3130.0,1,48,0.01835293553994474
3130.0,1,56,9.907088068585862E-5
3130.0,1,55,1.1531859091784867E-4
3130.0,2,36,6.831491295582506E-7
3130.0,2,38,2.7400444847303404E-11
3130.0,2,48,2.2274636060478135E-8
3130.0,2,56,3.6325455099340897E-13
3130.0,2,55,3.6387181630771626E-13
3140.0,1,36,9.046273250289113E-7
3140.0,1,38,2.0740248841198678E-4
3140.0,1,37,9.261784530876283E-7
3140.0,1,48,0.0177200269437209
3140.0,1,56,9.565437868955178E-5
3140.0,1,55,1.113417811590552E-4
3140.0,2,36,6.595023221791115E-7
3140.0,2,38,2.645552756504567E-11
3140.0,2,48,2.1506485633361008E-8
3140.0,2,56,3.507275696267299E-13
3140.0,2,55,3.5132354975843417E-13
3150.0,1,36,8.733141819751053E-7
3150.0,1,38,2.0024970626855286E-4
3150.0,1,37,8.942371560544328E-7
3150.0,1,48,0.01710890951642742
3150.0,1,56,9.235550761477375E-5
3150.0,1,55,1.0750189376698165E-4
3150.0,2,36,6.366740369978076E-7
3150.0,2,38,2.5543144050710704E-11
3150.0,2,48,2.0764782796201234E-8
3150.0,2,56,3.3863189459659833E-13
3150.0,2,55,3.3920732232618673E-13
3160.0,1,36,8.430849273038162E-7
3160.0,1,38,1.9334321667075757E-4
3160.0,1,37,8.633956857711998E-7
3160.0,1,48,0.01651883471191824
3160.0,1,56,8.917022673028796E-5
3160.0,1,55,1.037942253350918E-4
3160.0,2,36,6.146359411966633E-7
3160.0,2,38,2.4662176736412124E-11
3160.0,2,48,2.0048619049739857E-8
3160.0,2,56,3.2695271015072273E-13
3160.0,2,55,3.2750829309061226E-13
3170.0,1,36,8.139020426592739E-7
3170.0,1,38,1.8667455821748199E-4
3170.0,1,37,8.336162581667231E-7
3170.0,1,48,0.015949079611682203
3170.0,1,56,8.609463364573169E-5
3170.0,1,55,1.0021423348528297E-4
3170.0,2,36,5.9336068269149E-7
3170.0,2,38,2.3811546316119644E-11
3170.0,2,48,1.9357116998638865E-8
3170.0,2,56,3.1567570777669457E-13
3170.0,2,55,3.1621212923272135E-13
3180.0,1,36,7.857293083740297E-7
3180.0,1,38,1.802355592479856E-4
3180.0,1,37,8.048623829663968E-7
3180.0,1,48,0.015398946051690643
3180.0,1,56,8.312495959823151E-5
3180.0,1,55,9.675753138152748E-5
3180.0,2,36,5.7282185618352E-7
3180.0,2,38,2.2990210442040196E-11
3180.0,2,48,1.8689429291745623E-8
3180.0,2,56,3.0478706891996884E-13
3180.0,2,55,3.0530498872353505E-13
3190.0,1,36,7.585317585149127E-7
3190.0,1,38,1.7401832796768628E-4
3190.0,1,37,7.770988196016211E-7
3190.0,1,48,0.01486775977878228
3190.0,1,56,8.025756489846413E-5
3190.0,1,55,9.34198824291072E-5
3190.0,2,36,5.529939703864693E-7
3190.0,2,38,2.219716246509825E-11
3190.0,2,48,1.804473759820632E-8
3190.0,2,56,2.9427344828646243E-13
3190.0,2,55,2.9477350359833236E-13
3200.0,1,36,7.322756374850806E-7
3200.0,1,38,1.6801524290809678E-4
3200.0,1,37,7.502915346112264E-7
3200.0,1,48,0.014354869635596752
3200.0,1,56,7.748893453082786E-5
3200.0,1,55,9.019719515323159E-5
3200.0,2,36,5.338524163880412E-7
3200.0,2,38,2.1431430218040188E-11
3200.0,2,48,1.7422251618228787E-8
3200.0,2,56,2.8412195771020933E-13
3200.0,2,55,2.846047637969135E-13
3210.0,1,36,7.069283581283005E-7
3210.0,1,38,1.622189437097268E-4
3210.0,1,37,7.244076604849402E-7
3210.0,1,48,0.013859646773100868
3210.0,1,56,7.481567390256265E-5
3210.0,1,55,8.708551825103132E-5
3210.0,2,36,5.153734371066022E-7
3210.0,2,38,2.0692074839734927E-11
3210.0,2,48,1.6821208127334356E-8
3210.0,2,56,2.7432015056714487E-13
3210.0,2,55,2.7478630155092085E-13
3220.0,1,36,6.824584612834606E-7
3220.0,1,38,1.5662232221712812E-4
3220.0,1,37,6.994154559005913E-7
3220.0,1,48,0.013381483889782855
3220.0,1,56,7.22345047368279E-5
3220.0,1,55,8.408103581111717E-5
3220.0,2,36,4.975340978051266E-7
3220.0,2,38,1.9978189639290327E-11
3220.0,2,48,1.6240870052976476E-8
3220.0,2,56,2.648560067167246E-13
3220.0,2,55,2.653060762998872E-13
3230.0,1,36,6.588355767391133E-7
3230.0,1,38,1.5121851387561995E-4
3230.0,1,37,6.75284267308322E-7
3230.0,1,48,0.012919794496620746
3230.0,1,56,6.974226110491271E-5
3230.0,1,55,8.118006269508872E-5
3230.0,2,36,4.80312257625804E-7
3230.0,2,38,1.928889899865073E-11
3230.0,2,48,1.5680525582441187E-8
3230.0,2,56,2.5571791795367766E-13
3230.0,2,55,2.561524601182881E-13
3240.0,1,36,6.360303855395817E-7
3240.0,1,38,1.4600088941957342E-4
3240.0,1,37,6.519844918166322E-7
3240.0,1,48,0.012474012206960245
3240.0,1,56,6.733588559291065E-5
3240.0,1,55,7.837904007555843E-5
3240.0,2,36,4.636865421099849E-7
3240.0,2,38,1.862335731238483E-11
3240.0,2,48,1.5139487300980076E-8
3240.0,2,56,2.4689467395278853E-13
3240.0,2,55,2.4731422363645556E-13
3250.0,1,36,6.140145835958497E-7
3250.0,1,38,1.4096304684247114E-4
3250.0,1,37,6.294875413365665E-7
3250.0,1,48,0.012043590050466164
3250.0,1,56,6.501242559834711E-5
3250.0,1,55,7.567453112543974E-5
3250.0,2,36,4.4763631666935167E-7
3250.0,2,38,1.7980747963415677E-11
3250.0,2,48,1.4617091359161053E-8
3250.0,2,56,2.383754486901556E-13
3250.0,2,55,2.387805224387808E-13
3260.0,1,36,5.927608465560678E-7
3260.0,1,38,1.3609880363928026E-4
3260.0,1,37,6.077658079418008E-7
3260.0,1,48,0.011627999810339068
3260.0,1,56,6.276902975239541E-5
3260.0,1,55,7.306321685341992E-5
3260.0,2,36,4.321416609753917E-7
3260.0,2,38,1.7360282333486023E-11
3260.0,2,48,1.4112696668456006E-8
3260.0,2,56,2.3014978732493267E-13
3260.0,2,55,2.305408839231792E-13
3270.0,1,36,5.722427958920697E-7
3270.0,1,38,1.3140218931199157E-4
3270.0,1,37,5.867926304037873E-7
3270.0,1,48,0.011226731383015673
3270.0,1,56,6.0602944463463024E-5
3270.0,1,55,7.05418920807068E-5
3270.0,2,36,4.1718334423537986E-7
3270.0,2,38,1.6761198847192007E-11
3270.0,2,48,1.3625684124116721E-8
3270.0,2,56,2.2220759352608166E-13
3270.0,2,55,2.2258519460632284E-13
3280.0,1,36,5.524349661598115E-7
3280.0,1,38,1.2686743812947797E-4
3280.0,1,37,5.665422618624623E-7
3280.0,1,48,0.010839292159597166
3280.0,1,56,5.8511510578068034E-5
3280.0,1,55,6.810746155430049E-5
3280.0,2,36,4.027428013241898E-7
3280.0,2,38,1.6182762048457136E-11
3280.0,2,48,1.3155455854421796E-8
3280.0,2,56,2.1453911722917946E-13
3280.0,2,55,2.1490368785965664E-13
3290.0,1,36,5.333127733930936E-7
3290.0,1,38,1.224889821331212E-4
3290.0,1,37,5.469898385943318E-7
3290.0,1,48,0.010465206428274842
3290.0,1,56,5.6492160155062105E-5
3290.0,1,55,6.575693619220023E-5
3290.0,2,36,3.8880210974230385E-7
3290.0,2,38,1.562426170835532E-11
3290.0,2,48,1.27014344954079E-8
3290.0,2,56,2.071349428088181E-13
3290.0,2,55,2.074869320617139E-13
3300.0,1,36,5.148524845913399E-7
3300.0,1,38,1.1826144437993827E-4
3300.0,1,37,5.281113498410219E-7
3300.0,1,48,0.010104014797046703
3300.0,1,56,5.4542413349386756E-5
3300.0,1,55,6.348742945610689E-5
3300.0,2,36,3.7534396737142576E-7
3300.0,2,38,1.508501196322869E-11
3300.0,2,48,1.2263062490227904E-8
3300.0,2,56,1.9998597765261685E-13
3300.0,2,55,2.0032581915272515E-13
3310.0,1,36,4.970311882635595E-7
3310.0,1,38,1.1417963241521409E-4
3310.0,1,37,5.098836086626003E-7
3310.0,1,48,0.009755273636042092
3310.0,1,56,5.2659875401675857E-5
3310.0,1,55,6.129615384733002E-5
3310.0,2,36,3.6235167100008363E-7
3310.0,2,38,1.456435048208017E-11
3310.0,2,48,1.18398014123071E-8
3310.0,2,56,1.9308344112332786E-13
3310.0,2,55,1.9341155357797932E-13
3320.0,1,36,4.798267659919306E-7
3320.0,1,38,1.1023853196690997E-4
3320.0,1,37,4.922842237811617E-7
3320.0,1,48,0.009418554538793901
3320.0,1,56,5.084223373014032E-5
3320.0,1,55,5.918041752175085E-5
3320.0,2,36,3.4980909559257264E-7
3320.0,2,38,1.4061637662255157E-11
3320.0,2,48,1.1431131311495986E-8
3320.0,2,56,1.8641885389596772E-13
3320.0,2,55,1.867356416068475E-13
3330.0,1,36,4.632178649797154E-7
3330.0,1,38,1.0643330085437933E-4
3330.0,1,37,4.7529157238131655E-7
3330.0,1,48,0.009093443801820209
3330.0,1,56,4.908725512128905E-5
3330.0,1,55,5.713762101983019E-5
3330.0,2,36,3.3770067427550315E-7
3330.0,2,38,1.3576255852459373E-11
3330.0,2,48,1.1036550082444988E-8
3330.0,2,56,1.7998402765733928E-13
3330.0,2,55,1.802898810148122E-13
3340.0,1,36,4.471838715494304E-7
3340.0,1,38,1.0275926310416446E-4
3340.0,1,37,4.58884773835337E-7
3340.0,1,48,0.008779541921898193
3340.0,1,56,4.739278301615493E-5
3340.0,1,55,5.5165254107783736E-5
3340.0,2,36,3.2601137901711834E-7
3340.0,2,38,1.3107608602191164E-11
3340.0,2,48,1.0655572854452101E-8
3340.0,2,56,1.7377105515573144E-13
3340.0,2,55,1.7406635111626925E-13
3350.0,1,36,4.317048855583785E-7
3350.0,1,38,9.921190326589427E-5
3350.0,1,37,4.430436643217795E-7
3350.0,1,48,0.008476463110433702
3350.0,1,56,4.575673488880593E-5
3350.0,1,55,5.3260892726176547E-5
3350.0,2,36,3.147267019753963E-7
3350.0,2,38,1.2655119936698017E-11
3350.0,2,48,1.0287731402059441E-8
3350.0,2,56,1.6777230058898763E-13
3350.0,2,55,1.680574031362723E-13
3360.0,1,36,4.1676169569978806E-7
3360.0,1,38,9.578686092153162E-5
3360.0,1,37,4.277487723074462E-7
3360.0,1,48,0.008183834824349935
3360.0,1,56,4.4177099714027834E-5
3360.0,1,55,5.142219604231279E-5
3360.0,2,36,3.038326374917891E-7
3360.0,2,38,1.2218233656596008E-11
3360.0,2,48,9.932573575698737E-9
3360.0,2,56,1.6198039031953095E-13
3360.0,2,55,1.6225565090978954E-13
3370.0,1,36,4.02335755658906E-7
3370.0,1,38,9.247992538144532E-5
3370.0,1,37,4.129812948635516E-7
3370.0,1,48,0.007901297312937518
3370.0,1,56,4.265193552116914E-5
3370.0,1,55,4.964690360291835E-5
3370.0,2,36,2.933156647082493E-7
3370.0,2,38,1.1796412661319939E-11
3370.0,2,48,9.589662751709226E-9
3370.0,2,56,1.5638820390530958E-13
3370.0,2,55,1.5665396189741696E-13
3380.0,1,36,3.884091610944455E-7
3380.0,1,38,8.928703056099941E-5
3380.0,1,37,3.987230747879343E-7
3380.0,1,48,0.007628503180127382
3380.0,1,56,4.117936703123991E-5
3380.0,1,55,4.7932832583730164E-5
3380.0,2,36,2.83162730785968E-7
3380.0,2,38,1.1389138295599578E-11
3380.0,2,48,9.258577301073834E-9
3380.0,2,56,1.5098886543599902E-13
3380.0,2,55,1.5124544850686656E-13
3390.0,1,36,3.749646274168226E-7
3390.0,1,38,8.620425003156273E-5
3390.0,1,37,3.849565785060856E-7
3390.0,1,48,0.007365116961665365
3390.0,1,56,3.975758337445195E-5
3390.0,1,55,4.627787513271882E-5
3390.0,2,36,2.733612347049974E-7
3390.0,2,38,1.0995909718184319E-11
3390.0,2,48,8.938910076241518E-9
3390.0,2,56,1.457757351641493E-13
3390.0,2,55,1.4602345970990018E-13
3400.0,1,36,3.61985468335599E-7
3400.0,1,38,8.322779224004542E-5
3400.0,1,37,3.716648747246852E-7
3400.0,1,48,0.0071108147166850325
3400.0,1,56,3.838483588548264E-5
3400.0,1,55,4.467999580378147E-5
3400.0,2,36,2.6389901162464803E-7
3400.0,2,38,1.0616243292064528E-11
3400.0,2,48,8.630267915424599E-9
3400.0,2,56,1.4074240142131254E-13
3400.0,2,55,1.4098157294472795E-13
3410.0,1,36,3.494555751495043E-7
3410.0,1,38,8.035399589126566E-5
3410.0,1,37,3.588316138122084E-7
3410.0,1,48,0.006865283633192143
3410.0,1,56,3.705943597383533E-5
3410.0,1,55,4.313722907784661E-5
3410.0,2,36,2.547643177852508E-7
3410.0,2,38,1.0249671995462913E-11
3410.0,2,48,8.332271163780468E-9
3410.0,2,56,1.3588267280951833E-13
3410.0,2,55,1.3611358629422155E-13
3420.0,1,36,3.373593967533339E-7
3420.0,1,38,7.75793254876406E-5
3420.0,1,37,3.46441007882018E-7
3420.0,1,48,0.00662822164699024
3420.0,1,56,3.577975306675667E-5
3420.0,1,55,4.164767696843484E-5
3420.0,2,36,2.459458159325455E-7
3420.0,2,38,9.895744852893585E-12
3420.0,2,48,8.044553210906631E-9
3420.0,2,56,1.31190570658785E-13
3420.0,2,55,1.3141351093061553E-13
3430.0,1,36,3.256819203369073E-7
3430.0,1,38,7.490036702087909E-5
3430.0,1,37,3.34477811554182E-7
3430.0,1,48,0.0063993370735927185
3430.0,1,56,3.454421262225665E-5
3430.0,1,55,4.020950670881873E-5
3430.0,2,36,2.3743256124660205E-7
3430.0,2,38,9.55402638560999E-12
3430.0,2,48,7.766760044097363E-9
3430.0,2,56,1.2666032174166811E-13
3430.0,2,55,1.2687556381768175E-13
3440.0,1,36,3.14408652752131E-7
3440.0,1,38,7.231382381053441E-5
3440.0,1,37,3.2292730337304724E-7
3440.0,1,48,0.006178348252681977
3440.0,1,56,3.335129420985907E-5
3440.0,1,55,3.882094851802097E-5
3440.0,2,36,2.2921398775781206E-7
3440.0,2,38,9.22409608078556E-12
3440.0,2,48,7.498549816828543E-9
3440.0,2,56,1.2228635123614957E-13
3440.0,2,55,1.2249416066166666E-13
3450.0,1,36,3.0352560252503877E-7
3450.0,1,38,6.981651248444175E-5
3450.0,1,37,3.1177526785837163E-7
3450.0,1,48,0.005964983204690768
3450.0,1,56,3.219952965678957E-5
3450.0,1,55,3.748029344298114E-5
3450.0,2,36,2.2127989523308943E-7
3450.0,2,38,8.905547878792976E-12
3450.0,2,48,7.239592431955141E-9
3450.0,2,56,1.1806327592845692E-13
3450.0,2,55,1.1826390910256574E-13
3460.0,1,36,2.930192624904861E-7
3460.0,1,38,6.740535909623966E-5
3460.0,1,37,3.0100797816856124E-7
3460.0,1,48,0.005758979299095392
3460.0,1,56,3.108750125738508E-5
3460.0,1,55,3.618589127431232E-5
3460.0,2,36,2.1362043651600598E-7
3460.0,2,38,8.597989677969057E-12
3460.0,2,48,6.989569139123168E-9
3460.0,2,56,1.13985897647692E-13
3460.0,2,55,1.1417960213760108E-13
3470.0,1,36,2.828765930279397E-7
3470.0,1,38,6.507739537532821E-5
3470.0,1,37,2.9061217935527664E-7
3470.0,1,48,0.005560082934023832
3470.0,1,56,3.0013840043583226E-5
3470.0,1,55,3.4936148533154254E-5
3470.0,2,36,2.062261053051446E-7
3470.0,2,38,8.301042856273012E-12
3470.0,2,48,6.748172145914497E-9
3470.0,2,56,1.1004919692441221E-13
3470.0,2,55,1.1023621176903192E-13
3480.0,1,36,2.730850058775617E-7
3480.0,1,38,6.2829755104778E-5
3480.0,1,37,2.805750721893684E-7
3480.0,1,48,0.005368049226795549
3480.0,1,56,2.897722411442153E-5
3480.0,1,55,3.3729526526713954E-5
3480.0,2,36,1.9908772435550568E-7
3480.0,2,38,8.014341809265504E-12
3480.0,2,48,6.515104242259258E-9
3480.0,2,56,1.0624832686557851E-13
3480.0,2,55,1.0642888286869885E-13
3490.0,1,36,2.6363234851649717E-7
3490.0,1,38,6.065967062285102E-5
3490.0,1,37,2.708842975387753E-7
3490.0,1,48,0.00518264171502216
3490.0,1,56,2.7976377022546336E-5
3490.0,1,55,3.2564539470165156E-5
3490.0,2,36,1.9219643408831983E-7
3490.0,2,38,7.737533503855293E-12
3490.0,2,48,6.290078437665939E-9
3490.0,2,56,1.025786072385322E-13
3490.0,2,55,1.0275292725195268E-13
3500.0,1,36,2.545068890759748E-7
3500.0,1,38,5.856446944394254E-5
3500.0,1,37,2.615279212796679E-7
3500.0,1,48,0.00500363206791107
3500.0,1,56,2.7010066215797792E-5
3500.0,1,55,3.143975267265614E-5
3500.0,2,36,1.8554368159513053E-7
3500.0,2,38,7.470277047278685E-12
3500.0,2,48,6.072817610834598E-9
3500.0,2,56,9.903551875691495E-14
3500.0,2,55,9.920381795386834E-14
3510.0,1,36,2.456973017805001E-7
3510.0,1,38,5.654157099489203E-5
3510.0,1,37,2.5249441972274865E-7
3510.0,1,48,0.004830799807425803
3510.0,1,56,2.607710153200279E-5
3510.0,1,55,3.035378078525169E-5
3510.0,2,36,1.7912121002249968E-7
3510.0,2,38,7.212243270795136E-12
3510.0,2,48,5.8630541712331084E-9
3510.0,2,56,9.561469756167947E-14
3510.0,2,55,9.577718370088161E-14
3520.0,1,36,2.3719265289106954E-7
3520.0,1,38,5.458848346274931E-5
3520.0,1,37,2.4377266553722863E-7
3520.0,1,48,0.004663932038968637
3520.0,1,56,2.5176333745170488E-5
3520.0,1,55,2.930528610870709E-5
3520.0,2,36,1.729210483241597E-7
3520.0,2,38,6.963114327599612E-12
3520.0,2,48,5.660529732230451E-9
3520.0,2,56,9.231192989057225E-14
3520.0,2,55,9.24688035712174E-14
3530.0,1,36,2.289823871349584E-7
3530.0,1,38,5.270280075021153E-5
3530.0,1,37,2.353519141555893E-7
3530.0,1,48,0.004502823191262289
3530.0,1,56,2.430665316134517E-5
3530.0,1,55,2.8292976959043452E-5
3530.0,2,36,1.6693550136789346E-7
3530.0,2,38,6.722583304469072E-12
3530.0,2,48,5.464994795394835E-9
3530.0,2,56,8.91231469296902E-14
3530.0,2,55,8.927460183770149E-14
3540.0,1,36,2.2105631460523833E-7
3540.0,1,38,5.0882199535075954E-5
3540.0,1,37,2.2722179064280232E-7
3540.0,1,48,0.00434727476511833
3540.0,1,56,2.346698826243089E-5
3540.0,1,55,2.7315606088961685E-5
3540.0,2,36,1.6115714038486329E-7
3540.0,2,38,6.4903538466768365E-12
3540.0,2,48,5.2762084455775035E-9
3540.0,2,56,8.60444198409291E-14
3540.0,2,55,8.619064298676244E-14
3550.0,1,36,2.134045981137678E-7
3550.0,1,38,4.912443643017498E-5
3550.0,1,37,2.1937227701423538E-7
3550.0,1,48,0.0041970950907904234
3550.0,1,56,2.2656304396358035E-5
3550.0,1,55,2.6371969163198644E-5
3550.0,2,36,1.5557879374953504E-7
3550.0,2,38,6.266139795724111E-12
3550.0,2,48,5.0939380564158495E-9
3550.0,2,56,8.307195495934976E-14
3550.0,2,55,8.32131269076401E-14
3560.0,1,36,2.0601774098195444E-7
3560.0,1,38,4.742734524037969E-5
3560.0,1,37,2.1179369998699814E-7
3560.0,1,48,0.004052099093620821
3560.0,1,56,2.1873602512017683E-5
3560.0,1,55,2.546090328599258E-5
3560.0,2,36,1.501935380787529E-7
3560.0,2,38,6.0496648394531845E-12
3560.0,2,48,4.917959005901925E-9
3560.0,2,56,8.020208915468852E-14
3560.0,2,55,8.033838424601688E-14
3570.0,1,36,1.9888657525414064E-7
3570.0,1,38,4.5788834313373036E-5
3570.0,1,37,2.0447671914999897E-7
3570.0,1,48,0.003912108067698152
3570.0,1,56,2.111791793744198E-5
3570.0,1,55,2.458128557888707E-5
3570.0,2,36,1.4499468963891885E-7
3570.0,2,38,5.840662174121577E-12
3570.0,2,48,4.7480544016742075E-9
3570.0,2,56,7.743128535143408E-14
3570.0,2,55,7.756287191648497E-14
3580.0,1,36,1.9200225031897785E-7
3580.0,1,38,4.4206883981004854E-5
3580.0,1,37,1.9741231553847907E-7
3580.0,1,48,0.0037769494572542283
3580.0,1,56,2.0388319199760704E-5
3580.0,1,55,2.3732031807162047E-5
3580.0,2,36,1.3997579605061063E-7
3580.0,2,38,5.638874178030468E-12
3580.0,2,48,4.584014815702085E-9
3580.0,2,56,7.475612820208014E-14
3580.0,2,55,7.488316876844911E-14
3590.0,1,36,1.8535622192467206E-7
3590.0,1,38,4.267954408814823E-5
3590.0,1,37,1.9059178059926833E-7
3590.0,1,48,0.003646456645536705
3590.0,1,56,1.9683906885513084E-5
3590.0,1,55,2.2912095053238467E-5
3590.0,2,36,1.351306282803426E-7
3590.0,2,38,5.444052096314483E-12
3590.0,2,48,4.425638028043663E-9
3590.0,2,56,7.217331990834404E-14
3590.0,2,55,7.229597140024704E-14
3600.0,1,36,1.7894024157446268E-7
3600.0,1,38,4.1204931606081124E-5
